event_id,customer_id,booking_id,event_type,event_timestamp
E0007526,C004452,B000969,SEARCH,2026-08-29 23:32:00
E0007527,C004452,B000969,VIEW_TRIP,2026-08-29 23:40:00
E0007528,C004452,B000969,BOOKING_STARTED,2026-08-29 23:58:00
E0007529,C004452,B000969,BOOKING_CREATED,2026-08-30 00:00:00
E0007530,C004452,B000969,PAYMENT_STARTED,2026-08-30 00:05:00
E0007531,C004452,B000969,PAYMENT_COMPLETED,2026-08-30 00:05:41
E0007532,C004452,B000969,BOOKING_CONFIRMED,2026-08-30 00:06:41
E0007533,C002936,B000970,SEARCH,2026-03-03 23:34:00
E0007534,C002936,B000970,VIEW_TRIP,2026-03-03 23:43:00
E0007535,C002936,B000970,BOOKING_STARTED,2026-03-03 23:56:00
E0007536,C002936,B000970,BOOKING_CREATED,2026-03-04 00:00:00
E0007537,C002936,B000970,PAYMENT_STARTED,2026-03-04 00:44:00
E0007538,C002936,B000970,PAYMENT_COMPLETED,2026-03-04 00:44:37
E0007539,C002936,B000970,BOOKING_CONFIRMED,2026-03-04 00:53:37
E0007540,C003877,B000971,SEARCH,2026-04-17 23:29:00
E0007541,C003877,B000971,VIEW_TRIP,2026-04-17 23:36:00
E0007542,C003877,B000971,BOOKING_STARTED,2026-04-17 23:57:00
E0007543,C003877,B000971,BOOKING_CREATED,2026-04-18 00:00:00
E0007544,C003877,B000971,PAYMENT_STARTED,2026-04-18 00:54:00
E0007545,C003877,B000971,PAYMENT_COMPLETED,2026-04-18 00:54:26
E0007546,C003877,B000971,BOOKING_CONFIRMED,2026-04-18 00:56:26
E0007547,C000127,B000972,SEARCH,2025-11-21 23:36:00
E0007548,C000127,B000972,VIEW_TRIP,2025-11-21 23:41:00
E0007549,C000127,B000972,BOOKING_STARTED,2025-11-21 23:56:00
E0007550,C000127,B000972,BOOKING_CREATED,2025-11-22 00:00:00
E0007551,C000127,B000972,PAYMENT_STARTED,2025-11-22 00:24:00
E0007552,C000127,B000972,PAYMENT_FAILED,2025-11-22 00:24:10
E0007553,C000127,B000972,PAYMENT_RETRY,2025-11-22 00:31:31
E0007554,C000127,B000972,PAYMENT_STARTED,2025-11-22 00:36:52
E0007555,C000127,B000972,PAYMENT_COMPLETED,2025-11-22 00:37:50
E0007556,C000127,B000972,BOOKING_CONFIRMED,2025-11-22 00:41:50
E0007557,C003178,B000973,SEARCH,2026-05-01 23:40:00
E0007558,C003178,B000973,VIEW_TRIP,2026-05-01 23:49:00
E0007559,C003178,B000973,BOOKING_STARTED,2026-05-01 23:55:00
E0007560,C003178,B000973,BOOKING_CREATED,2026-05-02 00:00:00
E0007561,C003178,B000973,PAYMENT_STARTED,2026-05-02 01:00:00
E0007562,C003178,B000973,PAYMENT_FAILED,2026-05-02 01:00:14
E0007563,C003178,B000973,PAYMENT_RETRY,2026-05-02 01:01:22
E0007564,C003178,B000973,PAYMENT_STARTED,2026-05-02 01:02:22
E0007565,C003178,B000973,PAYMENT_COMPLETED,2026-05-02 01:02:39
E0007566,C003178,B000973,BOOKING_CONFIRMED,2026-05-02 01:11:39
E0007567,C003057,B000974,SEARCH,2025-11-07 23:22:00
E0007568,C003057,B000974,VIEW_TRIP,2025-11-07 23:33:00
E0007569,C003057,B000974,BOOKING_STARTED,2025-11-07 23:55:00
E0007570,C003057,B000974,BOOKING_CREATED,2025-11-08 00:00:00
E0007571,C003057,B000974,PAYMENT_STARTED,2025-11-08 00:58:00
E0007572,C003057,B000974,PAYMENT_FAILED,2025-11-08 00:58:51
E0007573,C003057,B000974,PAYMENT_RETRY,2025-11-08 01:05:47
E0007574,C003057,B000974,PAYMENT_STARTED,2025-11-08 01:10:17
E0007575,C003057,B000974,PAYMENT_COMPLETED,2025-11-08 01:10:43
E0007576,C003057,B000974,BOOKING_CONFIRMED,2025-11-08 01:16:43
E0007577,C000604,B000975,SEARCH,2026-05-01 23:35:00
E0007578,C000604,B000975,VIEW_TRIP,2026-05-01 23:45:00
E0007579,C000604,B000975,BOOKING_STARTED,2026-05-01 23:58:00
E0007580,C000604,B000975,BOOKING_CREATED,2026-05-02 00:00:00
E0007581,C000604,B000975,PAYMENT_STARTED,2026-05-02 00:12:00
E0007582,C000604,B000975,PAYMENT_COMPLETED,2026-05-02 00:12:45
E0007583,C003450,B000976,SEARCH,2026-02-27 23:43:00
E0007584,C003450,B000976,VIEW_TRIP,2026-02-27 23:54:00
E0007585,C003450,B000976,BOOKING_STARTED,2026-02-27 23:59:00
E0007586,C003450,B000976,BOOKING_CREATED,2026-02-28 00:00:00
E0007587,C003450,B000976,PAYMENT_STARTED,2026-02-28 00:34:00
E0007588,C003450,B000976,PAYMENT_COMPLETED,2026-02-28 00:34:12
E0007589,C003450,B000976,BOOKING_CONFIRMED,2026-02-28 00:43:12
E0007590,C004147,B000977,SEARCH,2025-12-29 23:33:00
E0007591,C004147,B000977,VIEW_TRIP,2025-12-29 23:38:00
E0007592,C004147,B000977,BOOKING_STARTED,2025-12-29 23:55:00
E0007593,C004147,B000977,BOOKING_CREATED,2025-12-30 00:00:00
E0007594,C004147,B000977,PAYMENT_STARTED,2025-12-30 00:56:00
E0007595,C004147,B000977,PAYMENT_COMPLETED,2025-12-30 00:56:19
E0007596,C003534,B000978,SEARCH,2026-11-04 23:39:00
E0007597,C003534,B000978,VIEW_TRIP,2026-11-04 23:50:00
E0007598,C003534,B000978,BOOKING_STARTED,2026-11-04 23:59:00
E0007599,C003534,B000978,BOOKING_CREATED,2026-11-05 00:00:00
E0007600,C003534,B000978,PAYMENT_STARTED,2026-11-05 00:49:00
E0007601,C003534,B000978,PAYMENT_COMPLETED,2026-11-05 00:49:10
E0007602,C003534,B000978,BOOKING_CONFIRMED,2026-11-05 00:54:10
E0007603,C003368,B000979,SEARCH,2026-06-25 23:44:00
E0007604,C003368,B000979,VIEW_TRIP,2026-06-25 23:50:00
E0007605,C003368,B000979,BOOKING_STARTED,2026-06-25 23:58:00
E0007606,C003368,B000979,BOOKING_CREATED,2026-06-26 00:00:00
E0007607,C003368,B000979,PAYMENT_STARTED,2026-06-26 00:57:00
E0007608,C003368,B000979,PAYMENT_FAILED,2026-06-26 00:57:14
E0007609,C003368,B000979,PAYMENT_RETRY,2026-06-26 00:59:10
E0007610,C003368,B000979,PAYMENT_STARTED,2026-06-26 01:02:29
E0007611,C003368,B000979,PAYMENT_COMPLETED,2026-06-26 01:03:16
E0007612,C003368,B000979,BOOKING_CONFIRMED,2026-06-26 01:08:16
E0007613,C003369,B000980,SEARCH,2026-02-28 23:43:00
E0007614,C003369,B000980,VIEW_TRIP,2026-02-28 23:48:00
E0007615,C003369,B000980,BOOKING_STARTED,2026-02-28 23:55:00
E0007616,C003369,B000980,BOOKING_CREATED,2026-03-01 00:00:00
E0007617,C003369,B000980,PAYMENT_STARTED,2026-03-01 00:35:00
E0007618,C003369,B000980,PAYMENT_COMPLETED,2026-03-01 00:35:51
E0007619,C003369,B000980,BOOKING_CONFIRMED,2026-03-01 00:43:51
E0007620,C003798,B000981,SEARCH,2026-08-01 23:39:00
E0007621,C003798,B000981,VIEW_TRIP,2026-08-01 23:48:00
E0007622,C003798,B000981,BOOKING_STARTED,2026-08-01 23:55:00
E0007623,C003798,B000981,BOOKING_CREATED,2026-08-02 00:00:00
E0007624,C003798,B000981,PAYMENT_STARTED,2026-08-02 00:35:00
E0007625,C003798,B000981,PAYMENT_COMPLETED,2026-08-02 00:35:27
E0007626,C003798,B000981,BOOKING_CONFIRMED,2026-08-02 00:39:27
E0007627,C001793,B000982,SEARCH,2025-11-30 23:27:00
E0007628,C001793,B000982,VIEW_TRIP,2025-11-30 23:33:00
E0007629,C001793,B000982,BOOKING_STARTED,2025-11-30 23:56:00
E0007630,C001793,B000982,BOOKING_CREATED,2025-12-01 00:00:00
E0007631,C001793,B000982,PAYMENT_STARTED,2025-12-01 00:24:00
E0007632,C001793,B000982,PAYMENT_COMPLETED,2025-12-01 00:24:17
E0007633,C001793,B000982,BOOKING_CONFIRMED,2025-12-01 00:28:17
E0007634,C002862,B000983,SEARCH,2025-11-10 23:25:00
E0007635,C002862,B000983,VIEW_TRIP,2025-11-10 23:36:00
E0007636,C002862,B000983,BOOKING_STARTED,2025-11-10 23:56:00
E0007637,C002862,B000983,BOOKING_CREATED,2025-11-11 00:00:00
E0007638,C002862,B000983,PAYMENT_STARTED,2025-11-11 00:59:00
E0007639,C002862,B000983,PAYMENT_COMPLETED,2025-11-11 00:59:18
E0007640,C002862,B000983,BOOKING_CONFIRMED,2025-11-11 01:08:18
E0007641,C003477,B000984,SEARCH,2026-04-25 23:33:00
E0007642,C003477,B000984,VIEW_TRIP,2026-04-25 23:43:00
E0007643,C003477,B000984,BOOKING_STARTED,2026-04-25 23:57:00
E0007644,C003477,B000984,BOOKING_CREATED,2026-04-26 00:00:00
E0007645,C003477,B000984,PAYMENT_STARTED,2026-04-26 00:34:00
E0007646,C003477,B000984,PAYMENT_FAILED,2026-04-26 00:34:15
E0007647,C003477,B000984,PAYMENT_RETRY,2026-04-26 00:35:02
E0007648,C003477,B000984,PAYMENT_STARTED,2026-04-26 00:45:55
E0007649,C003477,B000984,PAYMENT_FAILED,2026-04-26 00:46:27
E0007650,C003477,B000984,PAYMENT_RETRY,2026-04-26 00:56:07
E0007651,C003477,B000984,PAYMENT_STARTED,2026-04-26 00:58:11
E0007652,C003477,B000984,PAYMENT_COMPLETED,2026-04-26 00:58:21
E0007653,C003477,B000984,BOOKING_CONFIRMED,2026-04-26 01:07:21
E0007654,C003418,B000985,SEARCH,2026-08-02 23:22:00
E0007655,C003418,B000985,VIEW_TRIP,2026-08-02 23:28:00
E0007656,C003418,B000985,BOOKING_STARTED,2026-08-02 23:59:00
E0007657,C003418,B000985,BOOKING_CREATED,2026-08-03 00:00:00
E0007658,C003418,B000985,PAYMENT_STARTED,2026-08-03 00:24:00
E0007659,C003418,B000985,PAYMENT_COMPLETED,2026-08-03 00:24:53
E0007660,C003418,B000985,BOOKING_CONFIRMED,2026-08-03 00:30:53
E0007661,C001646,B000986,SEARCH,2026-01-07 23:21:00
E0007662,C001646,B000986,VIEW_TRIP,2026-01-07 23:30:00
E0007663,C001646,B000986,BOOKING_STARTED,2026-01-07 23:56:00
E0007664,C001646,B000986,BOOKING_CREATED,2026-01-08 00:00:00
E0007665,C001646,B000986,PAYMENT_STARTED,2026-01-08 00:14:00
E0007666,C001646,B000986,PAYMENT_COMPLETED,2026-01-08 00:14:51
E0007667,C001646,B000986,BOOKING_CONFIRMED,2026-01-08 00:15:51
E0007668,C001206,B000987,SEARCH,2026-12-14 23:42:00
E0007669,C001206,B000987,VIEW_TRIP,2026-12-14 23:53:00
E0007670,C001206,B000987,BOOKING_STARTED,2026-12-14 23:56:00
E0007671,C001206,B000987,BOOKING_CREATED,2026-12-15 00:00:00
E0007672,C001206,B000987,PAYMENT_STARTED,2026-12-15 00:24:00
E0007673,C001206,B000987,PAYMENT_COMPLETED,2026-12-15 00:24:57
E0007674,C001206,B000987,BOOKING_CONFIRMED,2026-12-15 00:33:57
E0007675,C003031,B000988,SEARCH,2025-12-08 23:21:00
E0007676,C003031,B000988,VIEW_TRIP,2025-12-08 23:31:00
E0007677,C003031,B000988,BOOKING_STARTED,2025-12-08 23:58:00
E0007678,C003031,B000988,BOOKING_CREATED,2025-12-09 00:00:00
E0007679,C003031,B000988,PAYMENT_STARTED,2025-12-09 00:12:00
E0007680,C003031,B000988,PAYMENT_FAILED,2025-12-09 00:12:16
E0007681,C003031,B000988,PAYMENT_RETRY,2025-12-09 00:16:06
E0007682,C003031,B000988,PAYMENT_STARTED,2025-12-09 00:20:55
E0007683,C003031,B000988,PAYMENT_COMPLETED,2025-12-09 00:21:24
E0007684,C002873,B000989,SEARCH,2026-05-06 23:29:00
E0007685,C002873,B000989,VIEW_TRIP,2026-05-06 23:39:00
E0007686,C002873,B000989,BOOKING_STARTED,2026-05-06 23:56:00
E0007687,C002873,B000989,BOOKING_CREATED,2026-05-07 00:00:00
E0007688,C002873,B000989,PAYMENT_STARTED,2026-05-07 00:14:00
E0007689,C002873,B000989,PAYMENT_COMPLETED,2026-05-07 00:14:28
E0007690,C002873,B000989,BOOKING_CONFIRMED,2026-05-07 00:16:28
E0007691,C003073,B000990,SEARCH,2026-11-08 23:41:00
E0007692,C003073,B000990,VIEW_TRIP,2026-11-08 23:47:00
E0007693,C003073,B000990,BOOKING_STARTED,2026-11-08 23:58:00
E0007694,C003073,B000990,BOOKING_CREATED,2026-11-09 00:00:00
E0007695,C003073,B000990,PAYMENT_STARTED,2026-11-09 00:17:00
E0007696,C003073,B000990,PAYMENT_COMPLETED,2026-11-09 00:17:16
E0007697,C001855,B000991,SEARCH,2026-05-17 23:30:00
E0007698,C001855,B000991,VIEW_TRIP,2026-05-17 23:35:00
E0007699,C001855,B000991,BOOKING_STARTED,2026-05-17 23:57:00
E0007700,C001855,B000991,BOOKING_CREATED,2026-05-18 00:00:00
E0007701,C001855,B000991,PAYMENT_STARTED,2026-05-18 00:26:00
E0007702,C001855,B000991,PAYMENT_COMPLETED,2026-05-18 00:26:41
E0007703,C001855,B000991,BOOKING_CONFIRMED,2026-05-18 00:27:41
E0007704,C004022,B000992,SEARCH,2025-09-25 23:40:00
E0007705,C004022,B000992,VIEW_TRIP,2025-09-25 23:51:00
E0007706,C004022,B000992,BOOKING_STARTED,2025-09-25 23:59:00
E0007707,C004022,B000992,BOOKING_CREATED,2025-09-26 00:00:00
E0007708,C004022,B000992,PAYMENT_STARTED,2025-09-26 00:42:00
E0007709,C004022,B000992,PAYMENT_COMPLETED,2025-09-26 00:42:41
E0007710,C004022,B000992,BOOKING_CONFIRMED,2025-09-26 00:46:41
E0007711,C004663,B000993,SEARCH,2026-01-12 23:24:00
E0007712,C004663,B000993,VIEW_TRIP,2026-01-12 23:30:00
E0007713,C004663,B000993,BOOKING_STARTED,2026-01-12 23:56:00
E0007714,C004663,B000993,BOOKING_CREATED,2026-01-13 00:00:00
E0007715,C004663,B000993,PAYMENT_STARTED,2026-01-13 00:50:00
E0007716,C004663,B000993,PAYMENT_FAILED,2026-01-13 00:50:49
E0007717,C004663,B000993,PAYMENT_RETRY,2026-01-13 00:58:47
E0007718,C004663,B000993,PAYMENT_STARTED,2026-01-13 01:04:49
E0007719,C004663,B000993,PAYMENT_FAILED,2026-01-13 01:05:31
E0007720,C004663,B000993,PAYMENT_RETRY,2026-01-13 01:07:17
E0007721,C004663,B000993,PAYMENT_STARTED,2026-01-13 01:17:46
E0007722,C004663,B000993,PAYMENT_COMPLETED,2026-01-13 01:17:56
E0007723,C004663,B000993,BOOKING_CONFIRMED,2026-01-13 01:18:56
E0007724,C002709,B000994,SEARCH,2026-10-18 23:41:00
E0007725,C002709,B000994,VIEW_TRIP,2026-10-18 23:46:00
E0007726,C002709,B000994,BOOKING_STARTED,2026-10-18 23:55:00
E0007727,C002709,B000994,BOOKING_CREATED,2026-10-19 00:00:00
E0007728,C002709,B000994,PAYMENT_STARTED,2026-10-19 00:35:00
E0007729,C002709,B000994,PAYMENT_COMPLETED,2026-10-19 00:35:23
E0007730,C002709,B000994,BOOKING_CONFIRMED,2026-10-19 00:41:23
E0007731,C003503,B000995,SEARCH,2026-05-16 23:38:00
E0007732,C003503,B000995,VIEW_TRIP,2026-05-16 23:44:00
E0007733,C003503,B000995,BOOKING_STARTED,2026-05-16 23:56:00
E0007734,C003503,B000995,BOOKING_CREATED,2026-05-17 00:00:00
E0007735,C003503,B000995,PAYMENT_STARTED,2026-05-17 01:00:00
E0007736,C003503,B000995,PAYMENT_FAILED,2026-05-17 01:00:13
E0007737,C003503,B000995,PAYMENT_RETRY,2026-05-17 01:01:08
E0007738,C003503,B000995,PAYMENT_STARTED,2026-05-17 01:13:31
E0007739,C003503,B000995,PAYMENT_COMPLETED,2026-05-17 01:14:05
E0007740,C001333,B000996,SEARCH,2026-05-01 23:42:00
E0007741,C001333,B000996,VIEW_TRIP,2026-05-01 23:50:00
E0007742,C001333,B000996,BOOKING_STARTED,2026-05-01 23:56:00
E0007743,C001333,B000996,BOOKING_CREATED,2026-05-02 00:00:00
E0007744,C001333,B000996,PAYMENT_STARTED,2026-05-02 00:55:00
E0007745,C001333,B000996,PAYMENT_COMPLETED,2026-05-02 00:55:57
E0007746,C001333,B000996,BOOKING_CONFIRMED,2026-05-02 01:01:57
E0007747,C000202,B000997,SEARCH,2026-07-14 23:22:00
E0007748,C000202,B000997,VIEW_TRIP,2026-07-14 23:29:00
E0007749,C000202,B000997,BOOKING_STARTED,2026-07-14 23:57:00
E0007750,C000202,B000997,BOOKING_CREATED,2026-07-15 00:00:00
E0007751,C000202,B000997,PAYMENT_STARTED,2026-07-15 00:19:00
E0007752,C000202,B000997,PAYMENT_FAILED,2026-07-15 00:19:46
E0007753,C000202,B000997,PAYMENT_RETRY,2026-07-15 00:25:58
E0007754,C000202,B000997,PAYMENT_STARTED,2026-07-15 00:28:41
E0007755,C000202,B000997,PAYMENT_FAILED,2026-07-15 00:29:23
E0007756,C000202,B000997,PAYMENT_RETRY,2026-07-15 00:30:41
E0007757,C000202,B000997,PAYMENT_STARTED,2026-07-15 00:34:17
E0007758,C000202,B000997,PAYMENT_COMPLETED,2026-07-15 00:34:50
E0007759,C000202,B000997,BOOKING_CONFIRMED,2026-07-15 00:40:50
E0007760,C003508,B000998,SEARCH,2025-12-11 23:25:00
E0007761,C003508,B000998,VIEW_TRIP,2025-12-11 23:32:00
E0007762,C003508,B000998,BOOKING_STARTED,2025-12-11 23:55:00
E0007763,C003508,B000998,BOOKING_CREATED,2025-12-12 00:00:00
E0007764,C003508,B000998,PAYMENT_STARTED,2025-12-12 00:13:00
E0007765,C003508,B000998,PAYMENT_COMPLETED,2025-12-12 00:13:32
E0007766,C003508,B000998,BOOKING_CONFIRMED,2025-12-12 00:19:32
E0007767,C004213,B000999,SEARCH,2026-06-14 23:26:00
E0007768,C004213,B000999,VIEW_TRIP,2026-06-14 23:34:00
E0007769,C004213,B000999,BOOKING_STARTED,2026-06-14 23:58:00
E0007770,C004213,B000999,BOOKING_CREATED,2026-06-15 00:00:00
E0007771,C004213,B000999,PAYMENT_STARTED,2026-06-15 00:23:00
E0007772,C004213,B000999,PAYMENT_COMPLETED,2026-06-15 00:23:38
E0007773,C004213,B000999,BOOKING_CONFIRMED,2026-06-15 00:24:38
E0007774,C000575,B001000,SEARCH,2025-11-09 23:38:00
E0007775,C000575,B001000,VIEW_TRIP,2025-11-09 23:47:00
E0007776,C000575,B001000,BOOKING_STARTED,2025-11-09 23:59:00
E0007777,C000575,B001000,BOOKING_CREATED,2025-11-10 00:00:00
E0007778,C000575,B001000,PAYMENT_STARTED,2025-11-10 00:39:00
E0007779,C000575,B001000,PAYMENT_COMPLETED,2025-11-10 00:39:58
E0007780,C000537,B001001,SEARCH,2026-01-25 23:39:00
E0007781,C000537,B001001,VIEW_TRIP,2026-01-25 23:47:00
E0007782,C000537,B001001,BOOKING_STARTED,2026-01-25 23:58:00
E0007783,C000537,B001001,BOOKING_CREATED,2026-01-26 00:00:00
E0007784,C000537,B001001,PAYMENT_STARTED,2026-01-26 00:43:00
E0007785,C000537,B001001,PAYMENT_COMPLETED,2026-01-26 00:43:54
E0007786,C001626,B001002,SEARCH,2026-05-16 23:37:00
E0007787,C001626,B001002,VIEW_TRIP,2026-05-16 23:48:00
E0007788,C001626,B001002,BOOKING_STARTED,2026-05-16 23:56:00
E0007789,C001626,B001002,BOOKING_CREATED,2026-05-17 00:00:00
E0007790,C001626,B001002,PAYMENT_STARTED,2026-05-17 00:36:00
E0007791,C001626,B001002,PAYMENT_COMPLETED,2026-05-17 00:36:57
E0007792,C001626,B001002,BOOKING_CONFIRMED,2026-05-17 00:41:57
E0007793,C002123,B001003,SEARCH,2026-08-10 23:42:00
E0007794,C002123,B001003,VIEW_TRIP,2026-08-10 23:51:00
E0007795,C002123,B001003,BOOKING_STARTED,2026-08-10 23:56:00
E0007796,C002123,B001003,BOOKING_CREATED,2026-08-11 00:00:00
E0007797,C002123,B001003,PAYMENT_STARTED,2026-08-11 00:10:00
E0007798,C002123,B001003,PAYMENT_FAILED,2026-08-11 00:10:44
E0007799,C002123,B001003,PAYMENT_RETRY,2026-08-11 00:14:55
E0007800,C002123,B001003,PAYMENT_STARTED,2026-08-11 00:24:35
E0007801,C002123,B001003,PAYMENT_FAILED,2026-08-11 00:25:18
E0007802,C002123,B001003,PAYMENT_RETRY,2026-08-11 00:25:54
E0007803,C002123,B001003,PAYMENT_STARTED,2026-08-11 00:33:23
E0007804,C002123,B001003,PAYMENT_COMPLETED,2026-08-11 00:33:38
E0007805,C002123,B001003,BOOKING_CONFIRMED,2026-08-11 00:37:38
E0007806,C000386,B001004,SEARCH,2026-08-06 23:28:00
E0007807,C000386,B001004,VIEW_TRIP,2026-08-06 23:38:00
E0007808,C000386,B001004,BOOKING_STARTED,2026-08-06 23:58:00
E0007809,C000386,B001004,BOOKING_CREATED,2026-08-07 00:00:00
E0007810,C000386,B001004,PAYMENT_STARTED,2026-08-07 00:42:00
E0007811,C000386,B001004,PAYMENT_COMPLETED,2026-08-07 00:42:31
E0007812,C003282,B001005,SEARCH,2026-02-27 23:35:00
E0007813,C003282,B001005,VIEW_TRIP,2026-02-27 23:40:00
E0007814,C003282,B001005,BOOKING_STARTED,2026-02-27 23:55:00
E0007815,C003282,B001005,BOOKING_CREATED,2026-02-28 00:00:00
E0007816,C003282,B001005,PAYMENT_STARTED,2026-02-28 00:07:00
E0007817,C003282,B001005,PAYMENT_COMPLETED,2026-02-28 00:07:32
E0007818,C003282,B001005,BOOKING_CONFIRMED,2026-02-28 00:11:32
E0007819,C000475,B001006,SEARCH,2026-07-09 23:26:00
E0007820,C000475,B001006,VIEW_TRIP,2026-07-09 23:32:00
E0007821,C000475,B001006,BOOKING_STARTED,2026-07-09 23:55:00
E0007822,C000475,B001006,BOOKING_CREATED,2026-07-10 00:00:00
E0007823,C000475,B001006,PAYMENT_STARTED,2026-07-10 00:58:00
E0007824,C000475,B001006,PAYMENT_COMPLETED,2026-07-10 00:58:12
E0007825,C000418,B001007,SEARCH,2025-12-23 23:37:00
E0007826,C000418,B001007,VIEW_TRIP,2025-12-23 23:44:00
E0007827,C000418,B001007,BOOKING_STARTED,2025-12-23 23:56:00
E0007828,C000418,B001007,BOOKING_CREATED,2025-12-24 00:00:00
E0007829,C000418,B001007,PAYMENT_STARTED,2025-12-24 00:42:00
E0007830,C000418,B001007,PAYMENT_FAILED,2025-12-24 00:42:32
E0007831,C000418,B001007,PAYMENT_RETRY,2025-12-24 00:45:03
E0007832,C000418,B001007,PAYMENT_STARTED,2025-12-24 00:45:19
E0007833,C000418,B001007,PAYMENT_COMPLETED,2025-12-24 00:46:00
E0007834,C000418,B001007,BOOKING_CONFIRMED,2025-12-24 00:55:00
E0007835,C003601,B001008,SEARCH,2025-12-30 23:35:00
E0007836,C003601,B001008,VIEW_TRIP,2025-12-30 23:46:00
E0007837,C003601,B001008,BOOKING_STARTED,2025-12-30 23:57:00
E0007838,C003601,B001008,BOOKING_CREATED,2025-12-31 00:00:00
E0007839,C003601,B001008,PAYMENT_STARTED,2025-12-31 00:35:00
E0007840,C003601,B001008,PAYMENT_COMPLETED,2025-12-31 00:35:17
E0007841,C003601,B001008,BOOKING_CONFIRMED,2025-12-31 00:41:17
E0007842,C000955,B001009,SEARCH,2025-10-20 23:37:00
E0007843,C000955,B001009,VIEW_TRIP,2025-10-20 23:47:00
E0007844,C000955,B001009,BOOKING_STARTED,2025-10-20 23:57:00
E0007845,C000955,B001009,BOOKING_CREATED,2025-10-21 00:00:00
E0007846,C000955,B001009,PAYMENT_STARTED,2025-10-21 00:29:00
E0007847,C000955,B001009,PAYMENT_FAILED,2025-10-21 00:29:51
E0007848,C000955,B001009,PAYMENT_RETRY,2025-10-21 00:34:01
E0007849,C000955,B001009,PAYMENT_STARTED,2025-10-21 00:36:29
E0007850,C000955,B001009,PAYMENT_COMPLETED,2025-10-21 00:37:20
E0007851,C000955,B001009,BOOKING_CONFIRMED,2025-10-21 00:38:20
E0007852,C004972,B001010,SEARCH,2026-03-04 23:30:00
E0007853,C004972,B001010,VIEW_TRIP,2026-03-04 23:39:00
E0007854,C004972,B001010,BOOKING_STARTED,2026-03-04 23:58:00
E0007855,C004972,B001010,BOOKING_CREATED,2026-03-05 00:00:00
E0007856,C004972,B001010,PAYMENT_STARTED,2026-03-05 00:46:00
E0007857,C004972,B001010,PAYMENT_COMPLETED,2026-03-05 00:46:17
E0007858,C004972,B001010,BOOKING_CONFIRMED,2026-03-05 00:47:17
E0007859,C004859,B001011,SEARCH,2025-12-11 23:41:00
E0007860,C004859,B001011,VIEW_TRIP,2025-12-11 23:49:00
E0007861,C004859,B001011,BOOKING_STARTED,2025-12-11 23:58:00
E0007862,C004859,B001011,BOOKING_CREATED,2025-12-12 00:00:00
E0007863,C004859,B001011,PAYMENT_STARTED,2025-12-12 00:56:00
E0007864,C004859,B001011,PAYMENT_COMPLETED,2025-12-12 00:56:36
E0007865,C004859,B001011,BOOKING_CONFIRMED,2025-12-12 00:59:36
E0007866,C001206,B001012,SEARCH,2025-10-25 23:42:00
E0007867,C001206,B001012,VIEW_TRIP,2025-10-25 23:47:00
E0007868,C001206,B001012,BOOKING_STARTED,2025-10-25 23:58:00
E0007869,C001206,B001012,BOOKING_CREATED,2025-10-26 00:00:00
E0007870,C001206,B001012,PAYMENT_STARTED,2025-10-26 00:40:00
E0007871,C001206,B001012,PAYMENT_COMPLETED,2025-10-26 00:40:18
E0007872,C001206,B001012,BOOKING_CONFIRMED,2025-10-26 00:48:18
E0007873,C004760,B001013,SEARCH,2026-02-01 23:39:00
E0007874,C004760,B001013,VIEW_TRIP,2026-02-01 23:49:00
E0007875,C004760,B001013,BOOKING_STARTED,2026-02-01 23:56:00
E0007876,C004760,B001013,BOOKING_CREATED,2026-02-02 00:00:00
E0007877,C004760,B001013,PAYMENT_STARTED,2026-02-02 00:17:00
E0007878,C004760,B001013,PAYMENT_COMPLETED,2026-02-02 00:17:57
E0007879,C004760,B001013,BOOKING_CONFIRMED,2026-02-02 00:19:57
E0007880,C004121,B001014,SEARCH,2026-08-16 23:29:00
E0007881,C004121,B001014,VIEW_TRIP,2026-08-16 23:36:00
E0007882,C004121,B001014,BOOKING_STARTED,2026-08-16 23:56:00
E0007883,C004121,B001014,BOOKING_CREATED,2026-08-17 00:00:00
E0007884,C004121,B001014,PAYMENT_STARTED,2026-08-17 00:12:00
E0007885,C004121,B001014,PAYMENT_COMPLETED,2026-08-17 00:12:44
E0007886,C004121,B001014,BOOKING_CONFIRMED,2026-08-17 00:19:44
E0007887,C001991,B001015,SEARCH,2026-07-26 23:29:00
E0007888,C001991,B001015,VIEW_TRIP,2026-07-26 23:38:00
E0007889,C001991,B001015,BOOKING_STARTED,2026-07-26 23:56:00
E0007890,C001991,B001015,BOOKING_CREATED,2026-07-27 00:00:00
E0007891,C001991,B001015,PAYMENT_STARTED,2026-07-27 00:12:00
E0007892,C001991,B001015,PAYMENT_FAILED,2026-07-27 00:12:17
E0007893,C001991,B001015,PAYMENT_RETRY,2026-07-27 00:22:36
E0007894,C001991,B001015,PAYMENT_STARTED,2026-07-27 00:23:56
E0007895,C001991,B001015,PAYMENT_FAILED,2026-07-27 00:24:48
E0007896,C001991,B001015,PAYMENT_RETRY,2026-07-27 00:35:14
E0007897,C001991,B001015,PAYMENT_STARTED,2026-07-27 00:36:54
E0007898,C001991,B001015,PAYMENT_COMPLETED,2026-07-27 00:37:13
E0007899,C001991,B001015,BOOKING_CONFIRMED,2026-07-27 00:41:13
E0007900,C004806,B001016,SEARCH,2025-07-31 23:35:00
